user_id,amount,created_at,settled_at,is_settled
160,380.04,2024-08-08,2024-08-08,1
160,613.3,2024-01-21,2024-01-25,1
160,414.76,2024-08-03,2024-08-05,1
160,152.48,2024-09-18,2024-09-19,1
160,313.25,2024-04-05,2024-04-05,1
160,63.64,2024-01-31,2024-02-01,1
160,706.07,2024-01-10,2024-01-11,1
161,988.82,2024-11-26,2024-11-27,1
161,180.1,2024-07-06,2024-07-11,1
161,848.4,2024-08-05,2024-08-05,1
161,468.18,2024-03-28,2024-03-29,1
161,937.54,2024-04-21,2024-04-21,1
161,190.59,2024-06-10,2024-06-11,1
161,763.08,2024-04-14,2024-04-15,1
161,743.64,2024-01-25,2024-02-02,1
161,438.88,2024-09-01,2024-09-03,1
161,543.78,2024-12-27,2024-12-27,1
161,188.31,2024-03-11,2024-03-12,1
161,321.93,2024-09-24,2024-09-26,1
161,789.47,2024-10-04,2024-10-11,1
161,1308.26,2024-08-07,2024-08-14,1
161,101.71,2024-06-01,2024-06-03,1
161,206.67,2024-12-07,2024-12-07,1
161,595.37,2024-08-17,2024-08-26,1
161,395.2,2024-11-28,2024-11-28,1
161,384.05,2024-12-04,2024-12-06,1
161,502.69,2024-02-01,2024-02-08,1
161,778.64,2024-01-22,2024-02-02,1
161,104.95,2024-10-11,2024-10-18,1
161,525.19,2024-07-05,2024-07-06,1
161,1119.94,2024-03-17,2024-03-18,1
161,566.38,2024-03-28,2024-03-30,1
162,130.96,2024-03-05,2024-03-06,1
162,509.48,2024-01-09,2024-01-10,1
162,139.91,2024-11-07,2024-11-08,1
162,588.25,2024-09-03,2024-09-04,1
162,880.57,2024-03-30,2024-04-10,1
162,341.24,2024-04-14,2024-04-15,1
162,421.22,2024-03-02,2024-03-02,1
162,212.31,2024-04-08,2024-04-09,1
162,560.13,2024-07-03,2024-07-05,1
162,784.0,2024-10-07,2024-10-17,1
162,690.74,2024-12-08,2024-12-14,1
162,775.03,2024-08-27,2024-08-28,1
162,637.1,2024-12-23,2024-12-23,1
162,177.9,2024-07-20,2024-07-20,1
162,312.09,2024-09-12,2024-09-22,1
162,321.96,2024-01-22,2024-01-30,1
162,277.46,2024-06-27,2024-06-28,1
162,505.52,2024-02-18,2024-02-20,1
162,422.86,2024-10-03,2024-10-03,1
162,148.34,2024-12-05,2024-12-14,1
162,633.99,2024-03-03,2024-03-13,1
162,567.6,2024-02-21,2024-02-21,1
162,258.54,2024-02-11,2024-02-13,1
162,842.79,2024-04-23,2024-04-30,1
162,388.02,2024-11-24,2024-11-24,1
162,833.46,2024-05-16,2024-05-18,1
162,395.38,2024-11-01,2024-11-01,1
162,216.31,2024-01-12,2024-01-13,1
162,1020.48,2024-09-10,2024-09-12,1
162,493.83,2024-09-24,2024-09-25,1
162,361.71,2024-04-09,2024-04-09,1
163,663.93,2024-04-04,2024-04-15,1
163,440.2,2024-07-24,2024-08-02,1
163,1145.98,2024-02-12,2024-02-20,1
163,153.98,2024-07-17,2024-07-17,1
163,581.06,2024-01-06,2024-01-07,1
163,1252.7,2024-09-16,2024-09-23,1
163,347.9,2024-08-11,2024-08-11,1
163,791.29,2024-12-20,2024-12-29,1
163,538.13,2024-05-30,2024-06-10,1
163,540.68,2024-04-28,2024-05-04,1
163,22.16,2024-12-15,2024-12-15,1
163,551.55,2024-05-18,2024-05-22,1
163,131.87,2024-10-15,2024-10-17,1
163,740.55,2024-03-24,2024-04-03,1
163,730.69,2024-10-24,2024-10-26,1
163,421.19,2024-11-14,2024-11-18,1
163,201.6,2024-10-22,2024-10-27,1
163,1297.44,2024-09-17,2024-09-17,1
163,146.73,2024-07-24,2024-07-25,1
163,146.69,2024-05-05,2024-05-05,1
163,1214.69,2024-04-01,2024-04-12,1
163,912.9,2024-08-21,2024-08-27,1
163,867.48,2024-01-10,2024-01-11,1
163,512.56,2024-11-15,2024-11-23,1
163,565.35,2024-05-09,2024-05-20,1
163,168.48,2024-08-14,2024-08-15,1
163,330.23,2024-06-17,2024-06-19,1
164,918.09,2024-12-07,2024-12-07,1
164,499.78,2024-08-23,2024-08-23,1
164,429.4,2024-08-18,2024-08-27,1
164,519.25,2024-02-29,2024-03-02,1
164,184.79,2024-06-03,2024-06-03,1
164,65.75,2024-11-15,2024-11-16,1
164,344.47,2024-11-12,2024-11-14,1
164,172.86,2024-02-09,2024-02-10,1
164,520.92,2024-05-15,2024-05-15,1
164,385.56,2024-04-10,2024-04-21,1
164,232.18,2024-04-15,2024-04-15,1
164,1479.79,2024-04-23,2024-05-02,1
164,296.08,2024-12-20,2024-12-22,1
164,1631.54,2024-11-14,2024-11-15,1
164,312.94,2024-02-11,2024-02-19,1
164,512.24,2024-05-12,2024-05-16,1
164,1518.61,2024-12-11,2024-12-15,1
164,129.07,2024-05-28,2024-05-30,1
164,528.85,2024-10-13,2024-10-14,1
164,601.1,2024-09-07,2024-09-09,1
164,579.52,2024-11-14,2024-11-14,1
164,129.88,2024-05-22,2024-05-29,1
164,137.3,2024-09-23,2024-09-25,1
164,304.77,2024-10-26,2024-10-28,1
164,294.37,2024-09-03,2024-09-05,1
164,392.64,2024-01-19,2024-01-19,1
164,278.82,2024-09-13,2024-09-15,1
164,266.79,2024-09-01,2024-09-02,1
164,123.49,2024-05-16,2024-05-17,1
164,240.89,2024-07-10,2024-07-11,1
164,631.33,2024-03-18,2024-03-18,1
164,538.38,2024-06-03,2024-06-14,1
164,667.82,2024-06-24,2024-06-26,1
164,218.01,2024-10-04,2024-10-06,1
164,782.26,2024-11-30,2024-12-02,1
164,289.49,2024-12-28,2024-12-28,1
164,498.5,2024-12-30,2025-01-01,1
164,865.24,2024-10-14,2024-10-15,1
164,810.33,2024-08-27,2024-08-29,1
165,303.15,2024-03-14,2024-03-14,1
165,700.36,2024-06-08,2024-06-08,1
165,202.06,2024-03-27,2024-03-28,1
165,1427.81,2024-09-30,2024-10-06,1
165,235.3,2024-04-19,2024-04-19,1
165,268.15,2024-12-02,2024-12-10,1
165,296.13,2024-10-04,2024-10-04,1
165,303.11,2024-03-20,2024-03-20,1
165,115.04,2024-09-08,2024-09-08,1
165,200.41,2024-11-12,2024-11-12,1
165,143.88,2024-05-26,2024-06-04,1
165,421.85,2024-09-14,2024-09-15,1
165,340.4,2024-04-10,2024-04-11,1
165,228.83,2024-11-26,2024-11-28,1
165,720.38,2024-10-03,2024-10-07,1
165,1140.62,2024-03-23,2024-03-24,1
165,391.33,2024-05-03,2024-05-05,1
165,482.12,2024-10-14,2024-10-14,1
166,317.55,2024-11-22,2024-11-27,1
166,457.01,2024-01-21,2024-02-01,1
166,226.9,2024-04-03,2024-04-04,1
166,660.6,2024-08-16,2024-08-16,1
166,598.69,2024-08-20,2024-08-28,1
166,427.32,2024-11-27,2024-11-28,1
166,421.2,2024-06-22,2024-06-23,1
166,1544.78,2024-12-16,2024-12-22,1
166,741.83,2024-11-04,2024-11-13,1
166,1517.13,2024-10-05,2024-10-10,1
166,115.14,2024-01-13,2024-01-15,1
166,503.87,2024-02-17,2024-02-18,1
166,53.34,2024-10-24,2024-10-29,1
166,666.24,2024-01-06,2024-01-07,1
166,506.23,2024-06-19,2024-06-25,1
166,58.74,2024-05-12,2024-05-12,1
166,716.41,2024-10-21,2024-10-22,1
166,984.62,2024-08-01,2024-08-09,1
166,871.67,2024-02-14,2024-02-16,1
166,313.62,2024-08-25,2024-08-31,1
166,764.44,2024-09-06,2024-09-07,1
166,432.51,2024-08-09,2024-08-14,1
166,437.68,2024-07-31,2024-08-01,1
166,187.19,2024-12-30,2025-01-01,1
166,570.7,2024-10-20,2024-10-20,1
167,204.99,2024-07-04,2024-07-05,1
167,509.46,2024-03-06,2024-03-08,1
167,828.94,2024-05-02,2024-05-03,1
167,512.03,2024-03-05,2024-03-06,1
167,136.71,2024-01-29,2024-01-30,1
167,779.04,2024-08-06,2024-08-08,1
167,329.63,2024-02-22,2024-02-24,1
167,1065.75,2024-06-15,2024-06-15,1
167,929.46,2024-09-29,2024-10-04,1
167,1037.82,2024-03-01,2024-03-03,1
167,207.56,2024-11-28,2024-11-29,1
167,446.76,2024-09-29,2024-09-29,1
167,259.82,2024-06-25,2024-06-25,1
167,285.77,2024-03-31,2024-04-01,1
167,652.62,2024-09-27,2024-09-28,1
167,770.6,2024-01-30,2024-01-30,1
167,874.6,2024-10-13,2024-10-13,1
167,269.47,2024-05-02,2024-05-04,1
167,700.23,2024-06-17,2024-06-17,1
167,474.73,2024-12-02,2024-12-03,1
167,607.86,2024-09-07,2024-09-09,1
167,971.51,2024-04-01,2024-04-02,1
167,1140.17,2024-05-31,2024-05-31,1
167,440.34,2024-05-22,2024-05-23,1
167,31.76,2024-06-04,2024-06-06,1
167,768.26,2024-08-28,2024-08-28,1
167,630.77,2024-08-27,2024-08-27,1
167,545.51,2024-04-20,2024-04-21,1
167,345.15,2024-10-30,2024-11-01,1
167,914.91,2024-08-09,2024-08-11,1
167,95.59,2024-12-03,2024-12-05,1
168,144.2,2024-10-26,2024-10-28,1
168,582.95,2024-09-17,2024-09-26,1
168,558.02,2024-12-27,2025-01-01,1
168,135.13,2024-09-15,2024-09-15,1
168,859.72,2024-03-15,2024-03-19,1
168,21.39,2024-08-05,2024-08-10,1
168,258.24,2024-10-03,2024-10-08,1
168,809.67,2024-06-04,2024-06-06,1
168,136.8,2024-04-14,2024-04-14,1
168,441.49,2024-06-01,2024-06-07,1
168,548.16,2024-07-15,2024-07-16,1
168,974.25,2024-06-02,2024-06-03,1
168,321.13,2024-01-26,2024-01-30,1
168,587.95,2024-10-19,2024-10-19,1
168,426.87,2024-03-06,2024-03-06,1
168,437.51,2024-01-07,2024-01-08,1
168,858.17,2024-03-31,2024-03-31,1
168,237.93,2024-02-12,2024-02-12,1
168,558.25,2024-07-06,2024-07-08,1
168,309.37,2024-10-10,2024-10-12,1
168,311.1,2024-05-30,2024-05-31,1
168,343.27,2024-08-09,2024-08-09,1
168,125.3,2024-04-18,2024-04-18,1
168,429.67,2024-07-16,2024-07-27,1
168,133.67,2024-09-16,2024-09-17,1
168,277.12,2024-02-23,2024-02-25,1
168,495.85,2024-12-21,2024-12-21,1
168,189.55,2024-12-13,2024-12-13,1
168,234.19,2024-01-05,2024-01-05,1
168,1140.76,2024-03-27,2024-03-27,1
168,897.37,2024-12-06,2024-12-06,1
168,234.13,2024-03-18,2024-03-20,1
168,699.49,2024-05-29,2024-05-31,1
168,936.8,2024-01-09,2024-01-10,1
168,124.33,2024-07-08,2024-07-18,1
168,275.47,2024-12-05,2024-12-05,1
168,67.6,2024-04-24,2024-04-25,1
168,581.31,2024-06-29,2024-07-01,1
169,557.25,2024-01-01,2024-01-11,1
169,964.4,2024-05-28,2024-06-05,1
169,116.56,2024-12-09,2024-12-16,1
169,448.87,2024-07-21,2024-07-21,1
169,874.9,2024-12-16,2024-12-18,1
169,444.23,2024-01-30,2024-02-05,1
169,791.44,2024-08-06,2024-08-14,1
169,1274.92,2024-06-10,2024-06-14,1
169,199.72,2024-07-22,2024-08-01,1
169,289.12,2024-07-07,2024-07-09,1
169,1292.92,2024-05-09,2024-05-18,1
169,449.9,2024-07-20,2024-07-22,1
169,264.67,2024-05-10,2024-05-11,1
169,207.51,2024-12-26,2024-12-26,1
169,1211.26,2024-11-11,2024-11-17,1
169,608.45,2024-06-15,2024-06-15,1
169,561.15,2024-04-03,2024-04-05,1
169,90.82,2024-06-22,2024-06-24,1
169,772.8,2024-10-16,2024-10-24,1
169,915.04,2024-12-24,2025-01-02,1
169,1180.99,2024-04-10,2024-04-18,1
169,93.09,2024-07-22,2024-07-22,1
170,457.19,2024-08-17,2024-08-19,1
170,486.04,2024-04-13,2024-04-13,1
170,675.65,2024-08-18,2024-08-18,1
170,959.21,2024-05-25,2024-06-04,1
170,753.87,2024-10-23,2024-10-25,1
170,364.87,2024-09-04,2024-09-04,1
170,889.01,2024-12-21,2024-12-29,1
170,93.14,2024-12-08,2024-12-10,1
170,574.82,2024-03-22,2024-03-29,1
170,931.78,2024-03-04,2024-03-04,1
170,473.74,2024-01-19,2024-01-20,1
170,262.94,2024-03-01,2024-03-03,1
170,280.85,2024-07-19,2024-07-19,1
170,99.76,2024-06-05,2024-06-05,1
170,1151.75,2024-04-23,2024-04-23,1
170,254.41,2024-10-31,2024-11-01,1
170,366.63,2024-04-15,2024-04-20,1
170,312.98,2024-11-01,2024-11-03,1
170,315.78,2024-07-17,2024-07-19,1
170,515.58,2024-07-28,2024-07-28,1
170,748.05,2024-12-30,2025-01-10,1
171,317.88,2024-07-11,2024-07-13,1
171,122.35,2024-04-18,2024-04-20,1
171,837.23,2024-12-16,2024-12-18,1
171,970.02,2024-04-17,2024-04-18,1
171,121.17,2024-01-31,2024-01-31,1
171,418.03,2024-04-10,2024-04-12,1
171,395.57,2024-09-06,2024-09-07,1
171,283.81,2024-12-28,2024-12-30,1
171,810.82,2024-10-29,2024-10-30,1
171,209.61,2024-09-15,2024-09-15,1
171,626.28,2024-10-30,2024-10-30,1
171,285.07,2024-03-10,2024-03-18,1
171,307.07,2024-05-04,2024-05-06,1
171,153.78,2024-09-01,2024-09-02,1
171,325.29,2024-10-10,2024-10-12,1
171,325.23,2024-01-22,2024-01-22,1
171,1534.23,2024-03-19,2024-03-19,1
172,232.29,2024-11-24,2024-11-25,1
172,305.93,2024-03-18,2024-03-19,1
172,736.48,2024-04-25,2024-04-27,1
172,45.91,2024-12-12,2024-12-12,1
172,527.01,2024-08-12,2024-08-14,1
172,391.73,2024-01-10,2024-01-10,1
172,464.87,2024-11-09,2024-11-10,1
172,333.43,2024-06-06,2024-06-08,1
172,496.15,2024-01-24,2024-01-24,1
172,723.58,2024-06-20,2024-06-21,1
172,1130.97,2024-11-01,2024-11-06,1
172,502.07,2024-11-23,2024-11-23,1
172,330.47,2024-12-24,2024-12-26,1
172,304.31,2024-05-10,2024-05-12,1
172,295.98,2024-04-19,2024-04-21,1
172,116.66,2024-03-06,2024-03-08,1
172,165.81,2024-04-20,2024-04-20,1
172,168.25,2024-12-10,2024-12-10,1
172,348.96,2024-05-12,2024-05-12,1
172,1117.74,2024-05-14,2024-05-16,1
172,222.93,2024-04-12,2024-04-12,1
172,104.48,2024-01-13,2024-01-13,1
172,451.54,2024-01-21,2024-01-22,1
172,90.79,2024-04-15,2024-04-16,1
172,397.57,2024-05-30,2024-05-30,1
172,326.04,2024-01-21,2024-01-23,1
172,720.19,2024-09-28,2024-09-29,1
172,126.31,2024-07-21,2024-07-22,1
172,339.97,2024-04-30,2024-04-30,1
172,865.41,2024-01-24,2024-01-29,1
173,33.29,2024-01-05,2024-01-07,1
173,212.06,2024-03-20,2024-03-22,1
173,755.39,2024-01-25,2024-01-27,1
173,194.86,2024-10-26,2024-10-26,1
173,432.69,2024-10-21,2024-10-31,1
173,87.5,2024-09-04,2024-09-08,1
173,238.7,2024-09-30,2024-10-09,1
173,757.51,2024-02-21,2024-02-22,1
173,1136.8,2024-12-22,2024-12-27,1
173,785.4,2024-07-08,2024-07-10,1
173,1009.83,2024-11-15,2024-11-22,1
173,470.42,2024-05-20,2024-05-28,1
173,658.07,2024-08-04,2024-08-04,1
173,473.82,2024-12-13,2024-12-21,1
173,1085.03,2024-10-17,2024-10-18,1
173,621.16,2024-02-05,2024-02-05,1
173,552.04,2024-10-08,2024-10-14,1
173,748.9,2024-09-17,2024-09-26,1
173,827.38,2024-03-07,2024-03-08,1
174,962.93,2024-07-07,2024-07-17,1
174,684.78,2024-09-01,2024-09-01,1
174,158.67,2024-08-12,2024-08-13,1
174,132.34,2024-02-05,2024-02-05,1
174,1044.69,2024-06-14,2024-06-16,1
174,228.88,2024-06-09,2024-06-09,1
174,328.39,2024-12-07,2024-12-07,1
174,784.17,2024-07-06,2024-07-07,1
174,317.67,2024-11-24,2024-12-04,1
174,321.14,2024-12-06,2024-12-08,1
174,158.96,2024-11-25,2024-11-26,1
174,361.65,2024-09-29,2024-10-03,1
174,301.3,2024-12-24,2024-12-24,1
174,484.25,2024-06-24,2024-06-25,1
174,609.06,2024-02-16,2024-02-26,1
174,313.1,2024-09-10,2024-09-18,1
174,622.57,2024-01-03,2024-01-12,1
174,158.51,2024-10-29,2024-10-31,1
174,366.25,2024-12-20,2024-12-22,1
174,88.28,2024-11-29,2024-11-29,1
174,493.52,2024-11-04,2024-11-05,1
174,636.79,2024-06-05,2024-06-15,1
174,450.53,2024-06-08,2024-06-09,1
174,475.98,2024-08-08,2024-08-09,1
174,408.58,2024-01-22,2024-01-23,1
174,1102.91,2024-12-16,2024-12-26,1
174,687.59,2024-08-07,2024-08-07,1
174,308.86,2024-06-28,2024-06-29,1
174,617.98,2024-06-11,2024-06-16,1
174,188.54,2024-06-30,2024-07-09,1
174,1129.03,2024-05-06,2024-05-06,1
175,223.35,2024-06-16,2024-06-24,1
175,391.49,2024-08-24,2024-08-26,1
175,495.45,2024-08-20,2024-08-26,1
175,159.59,2024-12-04,2024-12-04,1
175,221.97,2024-03-11,2024-03-13,1
175,935.99,2024-03-11,2024-03-20,1
175,605.85,2024-04-26,2024-05-01,1
175,670.37,2024-06-05,2024-06-06,1
175,536.91,2024-05-25,2024-05-25,1
175,596.87,2024-06-01,2024-06-01,1
175,320.22,2024-03-30,2024-03-31,1
175,168.33,2024-05-15,2024-05-17,1
175,253.35,2024-06-15,2024-06-15,1
175,946.12,2024-05-20,2024-05-20,1
175,604.29,2024-12-18,2024-12-19,1
175,334.17,2024-03-22,2024-03-24,1
175,907.14,2024-12-26,2025-01-04,1
175,346.13,2024-08-31,2024-09-02,1
175,98.0,2024-01-19,2024-01-24,1
175,419.92,2024-12-11,2024-12-11,1
175,1240.38,2024-01-20,2024-01-20,1
175,1760.34,2024-07-23,2024-08-03,1
175,331.99,2024-12-08,2024-12-08,1
175,480.58,2024-02-03,2024-02-03,1
175,598.59,2024-07-24,2024-07-26,1
175,279.93,2024-11-01,2024-11-03,1
175,257.52,2024-03-31,2024-04-05,1
175,419.67,2024-02-13,2024-02-13,1
175,784.23,2024-06-12,2024-06-12,1
175,117.65,2024-10-01,2024-10-02,1
175,558.86,2024-05-08,2024-05-08,1
175,134.88,2024-02-09,2024-02-10,1
175,762.16,2024-03-01,2024-03-01,1
175,596.62,2024-03-24,2024-03-26,1
176,843.28,2024-08-12,2024-08-13,1
176,672.74,2024-11-13,2024-11-18,1
176,146.56,2024-07-18,2024-07-20,1
176,226.5,2024-07-30,2024-08-01,1
176,313.81,2024-03-04,2024-03-05,1
176,776.25,2024-09-01,2024-09-03,1
176,776.17,2024-05-12,2024-05-14,1
176,806.44,2024-07-31,2024-08-11,1
176,56.26,2024-08-29,2024-08-31,1
176,633.48,2024-11-09,2024-11-19,1
176,819.49,2024-03-03,2024-03-14,1
176,72.91,2024-04-06,2024-04-08,1
176,200.41,2024-08-19,2024-08-20,1
176,165.89,2024-03-04,2024-03-06,1
176,442.67,2024-08-01,2024-08-03,1
176,438.11,2024-01-22,2024-01-29,1
176,96.01,2024-06-08,2024-06-09,1
176,730.68,2024-03-07,2024-03-09,1
176,74.36,2024-12-08,2024-12-08,1
176,433.51,2024-06-21,2024-06-21,1
176,289.05,2024-09-29,2024-09-29,1
176,260.06,2024-09-17,2024-09-18,1
176,1736.68,2024-02-04,2024-02-04,1
176,1629.59,2024-03-19,2024-03-30,1
176,456.22,2024-07-06,2024-07-10,1
176,352.54,2024-09-14,2024-09-15,1
176,421.82,2024-05-31,2024-06-01,1
176,416.3,2024-10-10,2024-10-10,1
176,794.43,2024-01-10,2024-01-11,1
176,300.5,2024-03-12,2024-03-13,1
176,225.1,2024-11-16,2024-11-17,1
176,251.8,2024-03-11,2024-03-13,1
176,1167.5,2024-11-15,2024-11-24,1
176,459.5,2024-11-11,2024-11-13,1
176,358.59,2024-04-13,2024-04-15,1
176,132.93,2024-09-04,2024-09-06,1
176,359.53,2024-07-31,2024-07-31,1
177,294.92,2024-12-18,2024-12-18,1
177,62.57,2024-07-14,2024-07-16,1
177,1150.02,2024-11-24,2024-11-28,1
177,145.27,2024-11-25,2024-11-25,1
177,904.05,2024-09-27,2024-09-28,1
177,580.1,2024-04-14,2024-04-15,1
177,730.58,2024-07-29,2024-07-29,1
177,91.18,2024-01-24,2024-01-26,1
177,128.99,2024-07-19,2024-07-21,1
177,359.04,2024-01-23,2024-01-24,1
177,370.54,2024-07-23,2024-07-25,1
177,460.1,2024-07-07,2024-07-07,1
177,875.1,2024-12-10,2024-12-19,1
177,801.8,2024-01-19,2024-01-28,1
177,613.44,2024-03-06,2024-03-07,1
177,1005.55,2024-11-25,2024-12-03,1
177,211.54,2024-04-29,2024-04-30,1
177,724.97,2024-04-06,2024-04-06,1
177,309.97,2024-03-10,2024-03-12,1
177,313.05,2024-06-06,2024-06-14,1
177,896.34,2024-05-13,2024-05-20,1
177,241.75,2024-08-16,2024-08-17,1
177,87.69,2024-11-19,2024-11-21,1
177,682.7,2024-11-30,2024-11-30,1
177,405.73,2024-06-29,2024-07-01,1
177,1540.5,2024-11-11,2024-11-16,1
177,329.62,2024-05-31,2024-05-31,1
177,494.41,2024-02-10,2024-02-11,1
177,240.87,2024-02-22,2024-03-04,1
177,149.08,2024-07-17,2024-07-19,1
177,630.82,2024-08-30,2024-09-05,1
177,301.66,2024-11-10,2024-11-11,1
177,711.63,2024-05-28,2024-05-28,1
177,257.78,2024-07-09,2024-07-17,1
177,807.71,2024-01-04,2024-01-14,1
177,166.4,2024-11-02,2024-11-04,1
177,239.77,2024-07-07,2024-07-07,1
177,722.46,2024-01-05,2024-01-16,1
178,347.1,2024-04-27,2024-04-28,1
178,325.13,2024-10-20,2024-10-20,1
178,205.21,2024-09-25,2024-09-27,1
178,538.61,2024-12-16,2024-12-16,1
178,731.45,2024-12-28,2024-12-29,1
178,230.09,2024-05-26,2024-05-28,1
178,121.31,2024-06-16,2024-06-24,1
178,232.58,2024-11-03,2024-11-03,1
178,333.75,2024-04-02,2024-04-02,1
178,154.82,2024-08-19,2024-08-29,1
178,776.89,2024-10-26,2024-10-26,1
178,99.29,2024-02-20,2024-02-21,1
178,198.17,2024-06-16,2024-06-18,1
178,732.4,2024-09-28,2024-10-05,1
178,303.81,2024-09-21,2024-09-21,1
179,447.83,2024-07-29,2024-07-30,1
179,697.19,2024-09-04,2024-09-08,1
179,556.98,2024-08-07,2024-08-14,1
179,757.18,2024-05-09,2024-05-10,1
179,108.31,2024-09-14,2024-09-15,1
179,240.1,2024-07-21,2024-07-22,1
179,679.05,2024-09-27,2024-09-27,1
179,243.53,2024-10-06,2024-10-06,1
179,583.85,2024-05-30,2024-05-30,1
179,577.52,2024-01-24,2024-01-24,1
179,314.79,2024-03-17,2024-03-17,1
179,240.01,2024-12-19,2024-12-21,1
179,964.22,2024-11-03,2024-11-11,1
179,255.26,2024-07-29,2024-07-31,1
179,301.87,2024-10-19,2024-10-21,1
179,667.0,2024-03-24,2024-03-25,1
179,180.22,2024-06-25,2024-06-26,1
179,103.75,2024-09-02,2024-09-02,1
179,251.82,2024-10-11,2024-10-17,1
179,38.98,2024-10-20,2024-10-22,1
179,340.14,2024-06-30,2024-07-10,1
179,302.6,2024-11-23,2024-11-23,1
180,724.89,2024-01-29,2024-01-30,1
180,415.64,2024-03-21,2024-03-21,1
180,558.89,2024-03-14,2024-03-16,1
180,484.45,2024-02-18,2024-02-19,1
180,458.26,2024-02-10,2024-02-12,1
180,308.08,2024-10-08,2024-10-10,1
180,1628.86,2024-04-23,2024-05-04,1
180,1470.78,2024-01-11,2024-01-22,1
180,385.29,2024-01-08,2024-01-10,1
180,353.98,2024-05-10,2024-05-11,1
180,1638.34,2024-12-04,2024-12-08,1
180,1303.75,2024-01-18,2024-01-22,1
180,264.8,2024-04-17,2024-04-18,1
180,486.72,2024-11-27,2024-11-27,1
180,856.9,2024-02-06,2024-02-13,1
180,309.97,2024-05-30,2024-05-31,1
180,287.45,2024-11-13,2024-11-15,1
180,386.15,2024-07-21,2024-07-27,1
180,171.84,2024-11-16,2024-11-18,1
180,427.12,2024-01-10,2024-01-10,1
180,871.7,2024-05-22,2024-05-26,1
180,117.41,2024-11-29,2024-12-06,1
180,616.0,2024-12-15,2024-12-17,1
180,650.78,2024-08-31,2024-09-02,1
180,1102.91,2024-08-30,2024-09-08,1
180,845.42,2024-09-15,2024-09-23,1
181,312.62,2024-06-01,2024-06-01,1
181,487.21,2024-04-07,2024-04-07,1
181,593.68,2024-04-12,2024-04-13,1
181,215.75,2024-07-05,2024-07-07,1
181,555.83,2024-01-09,2024-01-10,1
181,605.38,2024-08-05,2024-08-06,1
181,619.97,2024-08-08,2024-08-10,1
181,778.14,2024-08-07,2024-08-07,1
181,704.4,2024-07-16,2024-07-16,1
181,70.45,2024-04-11,2024-04-11,1
181,275.48,2024-03-10,2024-03-10,1
181,930.42,2024-11-04,2024-11-06,1
181,485.2,2024-02-06,2024-02-08,1
181,201.15,2024-07-17,2024-07-19,1
181,391.46,2024-08-28,2024-09-06,1
181,207.26,2024-01-21,2024-01-22,1
181,472.24,2024-09-22,2024-09-23,1
181,414.1,2024-12-04,2024-12-14,1
182,616.98,2024-04-13,2024-04-24,1
182,860.27,2024-05-11,2024-05-11,1
182,390.54,2024-09-17,2024-09-18,1
182,736.22,2024-06-03,2024-06-05,1
182,412.5,2024-03-14,2024-03-16,1
182,636.44,2024-05-17,2024-05-23,1
182,281.29,2024-08-24,2024-08-25,1
182,647.47,2024-01-10,2024-01-12,1
182,203.12,2024-04-19,2024-04-19,1
182,556.44,2024-04-02,2024-04-13,1
182,200.98,2024-12-08,2024-12-08,1
182,342.76,2024-12-25,2024-12-27,1
182,944.97,2024-02-09,2024-02-18,1
182,160.7,2024-05-03,2024-05-14,1
182,253.71,2024-07-02,2024-07-02,1
183,674.78,2024-05-29,2024-05-31,1
183,325.57,2024-07-01,2024-07-02,1
183,688.38,2024-01-28,2024-01-28,1
183,468.9,2024-12-02,2024-12-03,1
183,208.12,2024-12-23,2024-12-30,1
183,380.4,2024-07-10,2024-07-11,1
183,1758.29,2024-03-26,2024-04-04,1
183,1405.42,2024-07-04,2024-07-09,1
183,216.86,2024-01-25,2024-01-25,1
183,411.78,2024-03-09,2024-03-10,1
183,1118.69,2024-12-16,2024-12-16,1
183,123.77,2024-10-24,2024-10-25,1
183,898.83,2024-05-22,2024-05-23,1
183,109.46,2024-01-20,2024-01-22,1
183,1066.24,2024-08-26,2024-08-30,1
183,486.35,2024-06-11,2024-06-13,1
183,584.86,2024-03-13,2024-03-14,1
183,440.57,2024-09-12,2024-09-12,1
183,646.66,2024-10-15,2024-10-16,1
183,147.55,2024-02-05,2024-02-07,1
183,617.66,2024-06-29,2024-07-01,1
183,622.45,2024-02-06,2024-02-08,1
183,404.6,2024-03-07,2024-03-08,1
183,554.06,2024-11-23,2024-11-24,1
183,113.78,2024-09-18,2024-09-22,1
183,222.59,2024-08-17,2024-08-18,1
183,271.32,2024-06-14,2024-06-14,1
183,358.38,2024-12-27,2024-12-28,1
184,1076.01,2024-03-27,2024-03-29,1
184,745.65,2024-03-20,2024-03-21,1
184,164.76,2024-04-03,2024-04-03,1
184,254.24,2024-04-27,2024-04-29,1
184,134.47,2024-05-16,2024-05-24,1
184,314.45,2024-10-26,2024-10-28,1
184,332.23,2024-10-18,2024-10-20,1
184,435.28,2024-12-13,2024-12-13,1
184,533.8,2024-08-16,2024-08-16,1
184,942.65,2024-12-03,2024-12-08,1
184,1701.35,2024-10-14,2024-10-18,1
184,155.24,2024-12-02,2024-12-04,1
184,303.25,2024-06-25,2024-06-26,1
184,391.08,2024-08-08,2024-08-10,1
184,620.73,2024-08-13,2024-08-14,1
184,385.46,2024-07-30,2024-07-30,1
184,170.66,2024-02-15,2024-02-26,1
184,566.02,2024-11-20,2024-11-20,1
184,730.44,2024-10-14,2024-10-15,1
